Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-10-06,9521,482,9521,482,10003,0.951814455663301,0.04818554433669899,Small
2024-10-07,10207,1437,10207,1437,11644,0.8765888010992786,0.1234111989007214,Small
2024-10-08,8648,592,8648,592,9240,0.935930735930736,0.06406926406926407,Small
2024-10-09,7767,1351,7767,1351,9118,0.8518315420048256,0.1481684579951744,Small
2024-10-10,6699,1767,6699,1767,8466,0.7912827781715096,0.20871722182849042,Small
2024-10-11,6694,994,6694,994,7688,0.8707075962539021,0.12929240374609782,Small
2024-10-12,9614,420,9614,420,10034,0.9581423161251744,0.041857683874825594,Small
2024-10-13,8209,474,8209,474,8683,0.945410572382817,0.054589427617183,Small
2024-10-14,13726,711,13726,711,14437,0.9507515411789152,0.049248458821084716,Small
2024-10-15,11547,775,11547,775,12322,0.9371043661743224,0.06289563382567764,Small
2024-10-16,13629,1492,13629,1492,15121,0.9013292771642087,0.09867072283579129,Small
2024-10-17,13044,2614,13044,2614,15658,0.8330565844935496,0.16694341550645037,Small
2024-10-18,11461,2535,11461,2535,13996,0.8188768219491284,0.18112317805087166,Small
2024-10-19,10607,1108,10607,1108,11715,0.9054204011950491,0.09457959880495091,Small
2024-10-20,10355,486,10355,486,10841,0.9551701872520986,0.04482981274790149,Small
2024-10-21,15251,1531,15251,1531,16782,0.9087713025861042,0.09122869741389585,Small
2024-10-22,26942,2391,26942,2391,29333,0.9184877100876147,0.08151228991238536,Small
2024-10-23,13997,1965,13997,1965,15962,0.8768951259240697,0.12310487407593033,Small
2024-10-24,14666,1994,14666,1994,16660,0.8803121248499399,0.11968787515006002,Small
2024-10-25,19515,2335,19515,2335,21850,0.8931350114416476,0.1068649885583524,Small
2024-10-26,13649,470,13649,470,14119,0.9667115234789999,0.033288476521000074,Small
2024-10-27,15135,576,15135,576,15711,0.9633377888103877,0.036662211189612375,Small
2024-10-28,18745,2792,18745,2792,21537,0.8703626317500116,0.1296373682499884,Small
2024-10-29,21987,1966,21987,1966,23953,0.9179225984219096,0.08207740157809043,Small
2024-10-30,17282,1597,17282,1597,18879,0.9154086551194449,0.08459134488055511,Small
2024-10-31,21816,1314,21816,1314,23130,0.9431906614785992,0.05680933852140078,Small
2024-11-01,17384,324,17384,324,17708,0.9817031850011294,0.018296814998870568,Small
2024-11-02,15385,622,15385,622,16007,0.961142000374836,0.038857999625163994,Small
2024-11-03,19492,228,19492,228,19720,0.9884381338742394,0.011561866125760649,Small
2024-11-04,27915,884,27915,884,28799,0.969304489739227,0.030695510260772944,Small
