Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-07-14,5249,1877,5249,1877,7126,0.7365983721582936,0.26340162784170645,Medium
2024-07-15,13137,8315,13137,8315,21452,0.6123904531046056,0.38760954689539434,Medium
2024-07-16,15510,8566,15510,8566,24076,0.6442100016614055,0.3557899983385944,Medium
2024-07-17,23078,10428,23078,10428,33506,0.6887721602101117,0.3112278397898884,Medium
2024-07-18,20321,6201,20321,6201,26522,0.7661941030088228,0.23380589699117713,Medium
2024-07-19,18236,4070,18236,4070,22306,0.8175378821841657,0.1824621178158343,Medium
2024-07-20,13550,5235,13550,5235,18785,0.7213202022890605,0.2786797977109396,Medium
2024-07-21,23191,1427,23191,1427,24618,0.9420342838573401,0.05796571614265984,Medium
2024-07-22,56437,4776,56437,4776,61213,0.9219773577508046,0.07802264224919543,Medium
2024-07-23,40776,4926,40776,4926,45702,0.8922147827228568,0.10778521727714323,Medium
2024-07-24,36314,4145,36314,4145,40459,0.8975506067871178,0.10244939321288218,Medium
2024-07-25,19403,4365,19403,4365,23768,0.8163497139010434,0.1836502860989566,Medium
2024-07-26,18514,7325,18514,7325,25839,0.7165137969735671,0.2834862030264329,Medium
2024-07-27,13021,1720,13021,1720,14741,0.8833186350993827,0.11668136490061733,Medium
2024-07-28,20685,4370,20685,4370,25055,0.8255837158251846,0.17441628417481542,Medium
2024-07-29,36698,6118,36698,6118,42816,0.8571094917787743,0.1428905082212257,Medium
2024-07-30,32953,4143,32953,4143,37096,0.8883167996549494,0.11168320034505068,Medium
2024-07-31,42281,6216,42281,6216,48497,0.8718271233272161,0.12817287667278388,Medium
2024-08-01,14126,2462,14126,2462,16588,0.8515794550277309,0.14842054497226911,Medium
2024-08-02,18202,3598,18202,3598,21800,0.834954128440367,0.16504587155963302,Medium
2024-08-03,16472,2316,16472,2316,18788,0.8767298275494997,0.12327017245050031,Medium
2024-08-04,19488,2933,19488,2933,22421,0.869185138932251,0.13081486106774898,Medium
2024-08-05,26728,10931,26728,10931,37659,0.7097373801747259,0.2902626198252742,Medium
2024-08-06,19733,3283,19733,3283,23016,0.857360097323601,0.14263990267639903,Medium
2024-08-07,24318,8225,24318,8225,32543,0.7472574747257474,0.2527425252742525,Medium
2024-08-08,22215,7827,22215,7827,30042,0.7394647493509088,0.2605352506490913,Medium
2024-08-09,55524,12709,55524,12709,68233,0.8137411516421673,0.1862588483578327,Medium
2024-08-10,57190,6385,57190,6385,63575,0.8995674400314589,0.1004325599685411,Medium
2024-08-11,32183,1801,32183,1801,33984,0.947004472693032,0.052995527306967986,Medium
2024-08-12,35731,3865,35731,3865,39596,0.9023891302151732,0.09761086978482675,Medium
2024-08-13,35064,15186,35064,15186,50250,0.6977910447761194,0.3022089552238806,Medium
2024-08-14,30043,8790,30043,8790,38833,0.7736461257178173,0.22635387428218268,Medium
2024-08-15,42037,11119,42037,11119,53156,0.7908232372639025,0.20917676273609753,Medium
2024-08-16,54143,8333,54143,8333,62476,0.866620782380434,0.13337921761956592,Medium
2024-08-17,31438,4096,31438,4096,35534,0.8847301176338155,0.1152698823661845,Medium
2024-08-18,24405,3803,24405,3803,28208,0.865180090754396,0.13481990924560408,Medium
2024-08-19,35122,5142,35122,5142,40264,0.8722928670772899,0.1277071329227101,Medium
2024-08-20,39701,13287,39701,13287,52988,0.749245112100853,0.25075488789914696,Medium
2024-08-21,42395,14833,42395,14833,57228,0.7408086950443838,0.25919130495561615,Medium
2024-08-22,37442,16784,37442,16784,54226,0.690480581270977,0.309519418729023,Medium
2024-08-23,38153,5858,38153,5858,44011,0.8668969121356025,0.13310308786439753,Medium
2024-08-24,34999,3823,34999,3823,38822,0.9015249085570037,0.09847509144299624,Medium
2024-08-25,33197,6646,33197,6646,39843,0.8331952915192129,0.1668047084807871,Medium
2024-08-26,59824,12525,59824,12525,72349,0.8268808138329486,0.17311918616705138,Medium
2024-08-27,34458,12567,34458,12567,47025,0.7327591706539075,0.2672408293460925,Medium
2024-08-28,33135,11755,33135,11755,44890,0.7381376698596569,0.26186233014034305,Medium
2024-08-29,40544,9672,40544,9672,50216,0.8073920662736976,0.19260793372630236,Medium
2024-08-30,48346,4131,48346,4131,52477,0.9212797987689845,0.07872020123101549,Medium
2024-08-31,51494,6126,51494,6126,57620,0.8936827490454703,0.10631725095452968,Medium
2024-09-01,24628,2022,24628,2022,26650,0.9241275797373358,0.07587242026266416,Medium
2024-09-02,26515,4670,26515,4670,31185,0.8502485169151835,0.14975148308481642,Medium
2024-09-03,41742,7913,41742,7913,49655,0.8406404188903434,0.15935958110965662,Medium
2024-09-04,56008,17451,56008,17451,73459,0.762438911501654,0.237561088498346,Medium
2024-09-05,65749,21540,65749,21540,87289,0.7532335116681369,0.24676648833186313,Medium
2024-09-06,59874,20689,59874,20689,80563,0.7431947668284449,0.2568052331715552,Medium
2024-09-07,51540,4234,51540,4234,55774,0.924086491913795,0.07591350808620505,Medium
2024-09-08,44500,3821,44500,3821,48321,0.9209246497382091,0.07907535026179094,Medium
2024-09-09,78261,18501,78261,18501,96762,0.8087989086624915,0.19120109133750854,Medium
2024-09-10,42677,13800,42677,13800,56477,0.7556527435947377,0.2443472564052623,Medium
2024-09-11,44093,10695,44093,10695,54788,0.8047930203694239,0.19520697963057604,Medium
2024-09-12,65656,23338,65656,23338,88994,0.7377576016360654,0.26224239836393465,Medium
2024-09-13,65024,21767,65024,21767,86791,0.7492021062091692,0.25079789379083084,Medium
2024-09-14,63866,13388,63866,13388,77254,0.8267015300178632,0.17329846998213685,Medium
2024-09-15,55185,4920,55185,4920,60105,0.9181432493137011,0.08185675068629898,Medium
2024-09-16,109886,21509,109886,21509,131395,0.8363027512462422,0.16369724875375774,Medium
2024-09-17,67362,10180,67362,10180,77542,0.868716308581156,0.131283691418844,Medium
2024-09-18,69174,14439,69174,14439,83613,0.8273115424634925,0.1726884575365075,Medium
2024-09-19,92269,24158,92269,24158,116427,0.7925051749164712,0.20749482508352873,Medium
2024-09-20,64878,11035,64878,11035,75913,0.854636228313991,0.14536377168600897,Medium
2024-09-21,60513,15533,60513,15533,76046,0.7957420508639508,0.20425794913604922,Medium
2024-09-22,74811,16068,74811,16068,90879,0.8231934770409005,0.17680652295909946,Medium
2024-09-23,86626,17761,86626,17761,104387,0.8298542922011362,0.17014570779886384,Medium
2024-09-24,73950,25664,73950,25664,99614,0.7423655309494649,0.25763446905053505,Medium
2024-09-25,76034,25029,76034,25029,101063,0.7523425981813324,0.24765740181866758,Medium
2024-09-26,75631,32134,75631,32134,107765,0.7018141326033499,0.2981858673966501,Medium
2024-09-27,65753,14352,65753,14352,80105,0.820835153860558,0.17916484613944197,Medium
2024-09-28,60764,5014,60764,5014,65778,0.9237739061692359,0.07622609383076409,Medium
2024-09-29,61768,8434,61768,8434,70202,0.8798609726218626,0.12013902737813738,Medium
2024-09-30,193692,50052,193692,50052,243744,0.7946534068530917,0.20534659314690823,Medium
2024-10-01,80919,19755,80919,19755,100674,0.8037725728589308,0.1962274271410692,Medium
2024-10-02,55737,15738,55737,15738,71475,0.7798111227701994,0.22018887722980063,Medium
2024-10-03,64915,11382,64915,11382,76297,0.8508198225356174,0.1491801774643826,Medium
2024-10-04,72181,11620,72181,11620,83801,0.8613381701888999,0.13866182981110012,Medium
2024-10-05,52447,14549,52447,14549,66996,0.7828377813600812,0.2171622186399188,Medium
2024-10-06,73350,6898,73350,6898,80248,0.9140414714385405,0.08595852856145948,Medium
2024-10-07,74074,12801,74074,12801,86875,0.8526503597122302,0.14734964028776978,Medium
2024-10-08,72315,17974,72315,17974,90289,0.8009281307800508,0.19907186921994927,Medium
2024-10-09,76772,18351,76772,18351,95123,0.8070813578209266,0.19291864217907342,Medium
2024-10-10,107061,19818,107061,19818,126879,0.8438039391861537,0.15619606081384627,Medium
2024-10-11,87956,7370,87956,7370,95326,0.9226863604892684,0.0773136395107316,Medium
2024-10-12,67802,5859,67802,5859,73661,0.920459944882638,0.07954005511736197,Medium
2024-10-13,78737,11908,78737,11908,90645,0.8686303712284186,0.13136962877158145,Medium
2024-10-14,92516,8777,92516,8777,101293,0.913350379591877,0.08664962040812298,Medium
