Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-06-25,101309.0,73318.0,101309.0,73318.0,174627.0,0.5801451092900869,0.4198548907099131,All
2024-06-26,79284.0,33938.0,79284.0,33938.0,113222.0,0.7002526010845949,0.29974739891540514,All
2024-06-27,50288.0,127888.0,50288.0,127888.0,178176.0,0.2822377873563218,0.7177622126436781,All
2024-06-28,81158.0,44841.0,81158.0,44841.0,125999.0,0.6441162231446281,0.35588377685537187,All
2024-06-29,82998.0,51840.0,82998.0,51840.0,134838.0,0.6155386463756508,0.38446135362434924,All
2024-06-30,315587.0,184753.0,315587.0,184753.0,500340.0,0.6307450933365312,0.36925490666346883,All
2024-07-01,2262.0,36304.0,2262.0,36304.0,38566.0,0.058652699268785975,0.941347300731214,All
2024-07-02,1349.0,34159.0,1349.0,34159.0,35508.0,0.03799143854905937,0.9620085614509406,All
2024-07-03,9304.0,31078.0,9304.0,31078.0,40382.0,0.23039968302709127,0.7696003169729088,All
2024-07-04,163405.0,23725.0,163405.0,23725.0,187130.0,0.8732164805215625,0.12678351947843744,All
2024-07-05,93531.0,25539.0,93531.0,25539.0,119070.0,0.7855127236079616,0.2144872763920383,All
2024-07-06,49062.0,20009.0,49062.0,20009.0,69071.0,0.7103125769136106,0.2896874230863894,All
2024-07-07,42440.0,29789.0,42440.0,29789.0,72229.0,0.5875756275180329,0.41242437248196706,All
2024-07-08,47502.0,22549.0,47502.0,22549.0,70051.0,0.6781059513782816,0.32189404862171844,All
2024-07-09,74284.0,36170.0,74284.0,36170.0,110454.0,0.6725333623046699,0.3274666376953302,All
2024-07-10,47907.0,22552.0,47907.0,22552.0,70459.0,0.6799273336266481,0.32007266637335186,All
2024-07-11,85969.0,69564.0,85969.0,69564.0,155533.0,0.5527380041534594,0.4472619958465406,All
2024-07-12,53755.0,27070.0,53755.0,27070.0,80825.0,0.6650788741107331,0.3349211258892669,All
2024-07-13,44644.0,19615.0,44644.0,19615.0,64259.0,0.6947509298308409,0.3052490701691592,All
2024-07-14,24198.0,19097.0,24198.0,19097.0,43295.0,0.5589098048273473,0.44109019517265274,All
2024-07-15,62210.0,95389.0,62210.0,95389.0,157599.0,0.39473600720816754,0.6052639927918324,All
2024-07-16,106572.0,31330.0,106572.0,31330.0,137902.0,0.7728096764368899,0.22719032356311003,All
2024-07-17,71284.0,45205.0,71284.0,45205.0,116489.0,0.6119376078428006,0.3880623921571994,All
2024-07-18,63522.0,52293.0,63522.0,52293.0,115815.0,0.5484781764020205,0.45152182359797954,All
2024-07-19,89236.0,45000.0,89236.0,45000.0,134236.0,0.6647695104144938,0.3352304895855061,All
2024-07-20,52715.0,29459.0,52715.0,29459.0,82174.0,0.6415046121644316,0.35849538783556845,All
2024-07-21,120312.0,52313.0,120312.0,52313.0,172625.0,0.6969558291093411,0.30304417089065894,All
2024-07-22,151722.0,68820.0,151722.0,68820.0,220542.0,0.6879505944445956,0.3120494055554044,All
2024-07-23,194772.0,68484.0,194772.0,68484.0,263256.0,0.739857781019236,0.26014221898076395,All
2024-07-24,124819.0,118467.0,124819.0,118467.0,243286.0,0.5130545941813339,0.4869454058186661,All
2024-07-25,119460.0,109177.0,119460.0,109177.0,228637.0,0.5224876113664892,0.47751238863351075,All
2024-07-26,138914.0,48943.0,138914.0,48943.0,187857.0,0.7394667220279255,0.2605332779720745,All
2024-07-27,86490.0,47324.0,86490.0,47324.0,133814.0,0.6463449265398239,0.35365507346017605,All
2024-07-28,88154.0,35765.0,88154.0,35765.0,123919.0,0.711384049257983,0.28861595074201696,All
2024-07-29,142912.0,123900.0,142912.0,123900.0,266812.0,0.5356280826949312,0.4643719173050687,All
2024-07-30,220919.0,60819.0,220919.0,60819.0,281738.0,0.7841292264444271,0.2158707735555729,All
2024-07-31,237343.0,241621.0,237343.0,241621.0,478964.0,0.4955341111231742,0.5044658888768259,All
2024-08-01,83244.0,121647.0,83244.0,121647.0,204891.0,0.4062843170271022,0.5937156829728978,All
2024-08-02,86117.0,76980.0,86117.0,76980.0,163097.0,0.5280109382759952,0.47198906172400473,All
2024-08-03,98029.0,44977.0,98029.0,44977.0,143006.0,0.6854887207529754,0.3145112792470246,All
2024-08-04,80038.0,33155.0,80038.0,33155.0,113193.0,0.7070931948088662,0.2929068051911337,All
2024-08-05,97158.0,116895.0,97158.0,116895.0,214053.0,0.45389693206822607,0.5461030679317739,All
2024-08-06,176758.0,98733.0,176758.0,98733.0,275491.0,0.641610796722942,0.35838920327705803,All
2024-08-07,112286.0,55024.0,112286.0,55024.0,167310.0,0.6711254557408404,0.32887454425915963,All
2024-08-08,81197.0,89969.0,81197.0,89969.0,171166.0,0.4743757521937768,0.5256242478062232,All
2024-08-09,88369.0,52605.0,88369.0,52605.0,140974.0,0.6268460850937052,0.3731539149062948,All
2024-08-10,76184.0,36952.0,76184.0,36952.0,113136.0,0.6733842455098289,0.3266157544901711,All
2024-08-11,68584.0,34552.0,68584.0,34552.0,103136.0,0.6649860378529321,0.33501396214706797,All
2024-08-12,106781.0,40577.0,106781.0,40577.0,147358.0,0.7246365993023792,0.2753634006976208,All
