Year_Date,DEM,REP,Cumulative_DEM,Cumulative_REP,Total_Cumulative,Dem_Ratio,Rep_Ratio,Segment
2024-08-24,124281.0,26272.0,11295644.0,3678534.0,14974178.0,0.7543415070930771,0.2456584929069228,All
2024-08-25,103318.0,23310.0,11398962.0,3701844.0,15100806.0,0.7548578532827983,0.2451421467172017,All
2024-08-26,151423.0,40477.0,11550385.0,3742321.0,15292706.0,0.7552871937772164,0.2447128062227836,All
2024-08-27,142894.0,35916.0,11693279.0,3778237.0,15471516.0,0.7557940023459886,0.2442059976540114,All
2024-08-28,98480.0,70982.0,11791759.0,3849219.0,15640978.0,0.7539016422118873,0.2460983577881127,All
2024-08-29,130403.0,47913.0,11922162.0,3897132.0,15819294.0,0.7536469073777882,0.2463530926222118,All
2024-08-30,154419.0,67422.0,12076581.0,3964554.0,16041135.0,0.7528507801972866,0.2471492198027134,All
2024-08-31,173637.0,43171.0,12250218.0,4007725.0,16257943.0,0.7534912627015607,0.2465087372984392,All
2024-09-01,70328.0,20934.0,12320546.0,4028659.0,16349205.0,0.7535868563639638,0.2464131436360361,All
2024-09-02,56111.0,25909.0,12376657.0,4054568.0,16431225.0,0.7532400657893736,0.2467599342106264,All
2024-09-03,116038.0,88440.0,12492695.0,4143008.0,16635703.0,0.7509568426413961,0.2490431573586039,All
2024-09-04,127637.0,82564.0,12620332.0,4225572.0,16845904.0,0.7491632387315041,0.2508367612684959,All
2024-09-05,188150.0,119950.0,12808482.0,4345522.0,17154004.0,0.7466759364169439,0.2533240635830562,All
2024-09-06,132443.0,45685.0,12940925.0,4391207.0,17332132.0,0.7466435750662411,0.2533564249337589,All
2024-09-07,84031.0,26626.0,13024956.0,4417833.0,17442789.0,0.7467243913803004,0.2532756086196995,All
2024-09-08,90727.0,27793.0,13115683.0,4445626.0,17561309.0,0.7468511031837092,0.2531488968162909,All
2024-09-09,104241.0,73485.0,13219924.0,4519111.0,17739035.0,0.7452448230695751,0.2547551769304249,All
2024-09-10,129279.0,73009.0,13349203.0,4592120.0,17941323.0,0.7440478609074704,0.2559521390925295,All
2024-09-11,166747.0,61734.0,13515950.0,4653854.0,18169804.0,0.743868783614837,0.256131216385163,All
2024-09-12,188967.0,89506.0,13704917.0,4743360.0,18448277.0,0.7428833055791606,0.2571166944208394,All
2024-09-13,197809.0,86548.0,13902726.0,4829908.0,18732634.0,0.7421661043503012,0.2578338956496988,All
2024-09-14,134515.0,25707.0,14037241.0,4855615.0,18892856.0,0.7429920071375127,0.2570079928624872,All
2024-09-15,139213.0,31917.0,14176454.0,4887532.0,19063986.0,0.7436248641810794,0.2563751358189206,All
2024-09-16,140620.0,74897.0,14317074.0,4962429.0,19279503.0,0.7426059686289631,0.2573940313710369,All
2024-09-17,188367.0,75404.0,14505441.0,5037833.0,19543274.0,0.7422216461786291,0.257778353821371,All
2024-09-18,213193.0,88477.0,14718634.0,5126310.0,19844944.0,0.7416818107423231,0.2583181892576769,All
2024-09-19,149282.0,88183.0,14867916.0,5214493.0,20082409.0,0.7403452444375572,0.2596547555624427,All
2024-09-20,125943.0,55488.0,14993859.0,5269981.0,20263840.0,0.7399317700889861,0.2600682299110139,All
2024-09-21,106691.0,24047.0,15100550.0,5294028.0,20394578.0,0.7404198311923885,0.2595801688076115,All
2024-09-22,91485.0,38059.0,15192035.0,5332087.0,20524122.0,0.7402038927657905,0.2597961072342096,All
2024-09-23,177282.0,113544.0,15369317.0,5445631.0,20814948.0,0.7383788323660477,0.2616211676339522,All
2024-09-24,196780.0,90878.0,15566097.0,5536509.0,21102606.0,0.7376386120273487,0.2623613879726513,All
2024-09-25,158904.0,92806.0,15725001.0,5629315.0,21354316.0,0.7363851410646916,0.2636148589353084,All
